time,volume,complete,mid_open,mid_high,mid_low,mid_close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,local_time,session_date,clock,atr,body,range,body_fraction,median_body,opening_range_high,opening_range_low,opening_range_candles
2026-07-10 08:05:00+00:00,534,True,1.144,1.14422,1.14388,1.14406,1.14392,1.14415,1.1438,1.14397,1.14408,1.1443,1.14396,1.14414,2026-07-10 04:05:00-04:00,2026-07-10,04:05:00,0.00032357142857142307,6.000000000017103e-05,0.00034000000000000696,0.17647058823579354,0.000140000000000029,1.14266,1.14196,3.0
2026-07-10 08:10:00+00:00,495,True,1.14406,1.14409,1.1437,1.14372,1.14398,1.14401,1.14362,1.14364,1.14414,1.14417,1.14378,1.14379,2026-07-10 04:10:00-04:00,2026-07-10,04:10:00,0.0003242857142857293,0.00034000000000000696,0.0003900000000001125,0.8717948717946382,0.00012500000000004174,1.14266,1.14196,3.0
2026-07-10 08:15:00+00:00,515,True,1.14372,1.14372,1.14351,1.14356,1.14363,1.14364,1.14343,1.14347,1.1438,1.1438,1.14359,1.14364,2026-07-10 04:15:00-04:00,2026-07-10,04:15:00,0.00032642857142858465,0.00016000000000016001,0.00021000000000004349,0.7619047619053662,0.00012500000000004174,1.14266,1.14196,3.0
2026-07-10 08:20:00+00:00,479,True,1.14356,1.14358,1.14331,1.14332,1.14348,1.14349,1.14324,1.14325,1.14364,1.14367,1.14338,1.1434,2026-07-10 04:20:00-04:00,2026-07-10,04:20:00,0.0003285714285714558,0.00024000000000001798,0.00026999999999999247,0.8888888888889802,0.000140000000000029,1.14266,1.14196,3.0
2026-07-10 08:25:00+00:00,485,True,1.14333,1.14349,1.14321,1.1434,1.14325,1.14341,1.14313,1.14333,1.14341,1.14357,1.14329,1.14348,2026-07-10 04:25:00-04:00,2026-07-10,04:25:00,0.0003185714285714379,7.00000000000145e-05,0.00027999999999983594,0.25000000000019823,0.000140000000000029,1.14266,1.14196,3.0
2026-07-10 08:30:00+00:00,805,True,1.1434,1.1436,1.1434,1.1435,1.14332,1.14351,1.14332,1.14343,1.14348,1.14369,1.14348,1.14358,2026-07-10 04:30:00-04:00,2026-07-10,04:30:00,0.00031571428571429216,9.999999999998899e-05,0.00019999999999997797,0.5,0.000140000000000029,1.14266,1.14196,3.0
2026-07-10 08:35:00+00:00,427,True,1.14351,1.14352,1.1432,1.14328,1.14343,1.14344,1.14311,1.14321,1.14359,1.14361,1.14327,1.14336,2026-07-10 04:35:00-04:00,2026-07-10,04:35:00,0.0003178571428571634,0.00022999999999995246,0.000320000000000098,0.7187499999996314,0.00012500000000004174,1.14266,1.14196,3.0
2026-07-10 08:40:00+00:00,497,True,1.14331,1.14355,1.14318,1.14353,1.14324,1.14347,1.1431,1.14345,1.14338,1.14363,1.14326,1.14361,2026-07-10 04:40:00-04:00,2026-07-10,04:40:00,0.0003242857142857452,0.00021999999999988695,0.00036999999999998145,0.5945945945943188,0.00012500000000004174,1.14266,1.14196,3.0
2026-07-10 08:45:00+00:00,572,True,1.14352,1.14354,1.1432,1.1434,1.14344,1.14346,1.14313,1.14333,1.14361,1.14362,1.14328,1.14348,2026-07-10 04:45:00-04:00,2026-07-10,04:45:00,0.00033285714285716646,0.00012000000000012001,0.00034000000000000696,0.352941176470934,0.00012500000000004174,1.14266,1.14196,3.0
2026-07-10 08:50:00+00:00,444,True,1.14341,1.14342,1.14308,1.14316,1.14334,1.14335,1.14299,1.14309,1.14348,1.1435,1.14316,1.14324,2026-07-10 04:50:00-04:00,2026-07-10,04:50:00,0.00033357142857145687,0.0002500000000000835,0.00034000000000000696,0.7352941176472894,0.0001300000000000745,1.14266,1.14196,3.0
2026-07-10 08:55:00+00:00,361,True,1.14316,1.14335,1.14304,1.14306,1.14307,1.14328,1.14295,1.14298,1.14324,1.14343,1.14312,1.14314,2026-07-10 04:55:00-04:00,2026-07-10,04:55:00,0.0003278571428571654,9.999999999998899e-05,0.00031000000000003247,0.322580645161221,0.00014999999999998348,1.14266,1.14196,3.0
2026-07-10 09:00:00+00:00,512,True,1.14306,1.14344,1.14304,1.14342,1.14297,1.14335,1.14295,1.14334,1.14314,1.14352,1.14312,1.14349,2026-07-10 05:00:00-04:00,2026-07-10,05:00:00,0.00033214285714287605,0.000360000000000138,0.00039999999999995595,0.9000000000004441,0.0001300000000000745,1.14266,1.14196,3.0
2026-07-10 09:05:00+00:00,255,True,1.14341,1.14342,1.14321,1.14322,1.14333,1.14333,1.14313,1.14314,1.14349,1.1435,1.14329,1.1433,2026-07-10 05:05:00-04:00,2026-07-10,05:05:00,0.00033285714285715063,0.0001900000000001345,0.00021000000000004349,0.904761904762358,0.000140000000000029,1.14266,1.14196,3.0
2026-07-10 09:10:00+00:00,329,True,1.14322,1.1434,1.14313,1.14332,1.14314,1.14332,1.14304,1.14324,1.14331,1.14348,1.14321,1.14341,2026-07-10 05:10:00-04:00,2026-07-10,05:10:00,0.0003035714285714348,9.999999999998899e-05,0.00026999999999999247,0.37037037037033993,0.000160000000000049,1.14266,1.14196,3.0
2026-07-10 09:15:00+00:00,342,True,1.14333,1.14338,1.14314,1.14316,1.14325,1.1433,1.14306,1.14309,1.14341,1.14346,1.14322,1.14324,2026-07-10 05:15:00-04:00,2026-07-10,05:15:00,0.00029642857142857845,0.00017000000000000348,0.00024000000000001798,0.7083333333332947,0.000160000000000049,1.14266,1.14196,3.0
2026-07-10 09:20:00+00:00,299,True,1.14315,1.14324,1.14308,1.14324,1.14307,1.14316,1.14299,1.14316,1.14323,1.14331,1.14316,1.14331,2026-07-10 05:20:00-04:00,2026-07-10,05:20:00,0.00027999999999999455,8.999999999992347e-05,0.00015999999999993797,0.5624999999997398,0.00016500000000008175,1.14266,1.14196,3.0
2026-07-10 09:25:00+00:00,304,True,1.14326,1.14334,1.14318,1.14326,1.14319,1.14326,1.14311,1.14318,1.14333,1.14342,1.14326,1.14333,2026-07-10 05:25:00-04:00,2026-07-10,05:25:00,0.00027642857142855845,0.0,0.00015999999999993797,0.0,0.000160000000000049,1.14266,1.14196,3.0
2026-07-10 09:30:00+00:00,325,True,1.14326,1.14332,1.14308,1.14308,1.14318,1.14325,1.14299,1.14299,1.14334,1.14341,1.14316,1.14316,2026-07-10 05:30:00-04:00,2026-07-10,05:30:00,0.00027428571428568727,0.00017999999999984695,0.00023999999999979593,0.75,0.000160000000000049,1.14266,1.14196,3.0
2026-07-10 09:35:00+00:00,307,True,1.14308,1.14322,1.14298,1.14319,1.143,1.14314,1.1429,1.14311,1.14315,1.1433,1.14306,1.14327,2026-07-10 05:35:00-04:00,2026-07-10,05:35:00,0.0002714285714285415,0.00010999999999983245,0.00023999999999979593,0.45833333333302495,0.00016500000000008175,1.14266,1.14196,3.0
2026-07-10 09:40:00+00:00,314,True,1.1432,1.1433,1.14294,1.14296,1.14311,1.14321,1.14285,1.14288,1.14328,1.14338,1.14303,1.14305,2026-07-10 05:40:00-04:00,2026-07-10,05:40:00,0.00028285714285710854,0.00024000000000001798,0.00035999999999991594,0.6666666666668722,0.00016500000000008175,1.14266,1.14196,3.0
2026-07-10 09:45:00+00:00,416,True,1.14296,1.14306,1.14284,1.1429,1.14289,1.14298,1.14276,1.14282,1.14304,1.14315,1.14292,1.14299,2026-07-10 05:45:00-04:00,2026-07-10,05:45:00,0.0002757142857142363,5.999999999994898e-05,0.00021999999999988695,0.27272727272718095,0.00016500000000008175,1.14266,1.14196,3.0
2026-07-10 09:50:00+00:00,410,True,1.14289,1.14296,1.14266,1.14284,1.1428,1.14289,1.14258,1.14276,1.14298,1.14305,1.14275,1.14291,2026-07-10 05:50:00-04:00,2026-07-10,05:50:00,0.0002707142857142353,4.999999999988347e-05,0.00029999999999996696,0.1666666666662966,0.00016500000000008175,1.14266,1.14196,3.0
2026-07-10 09:55:00+00:00,256,True,1.14285,1.14294,1.14272,1.14273,1.14278,1.14286,1.14264,1.14265,1.14292,1.14303,1.1428,1.14281,2026-07-10 05:55:00-04:00,2026-07-10,05:55:00,0.000262142857142814,0.00011999999999989797,0.000220000000000109,0.5454545454538114,0.00014000000000014,1.14266,1.14196,3.0
2026-07-10 10:00:00+00:00,365,True,1.14274,1.14287,1.14268,1.14282,1.14266,1.14279,1.1426,1.14275,1.14281,1.14296,1.14276,1.1429,2026-07-10 06:00:00-04:00,2026-07-10,06:00:00,0.0002514285714285374,7.999999999985796e-05,0.0001900000000001345,0.42105263157790174,0.00012000000000000899,1.14266,1.14196,3.0
2026-07-10 10:05:00+00:00,364,True,1.14283,1.14292,1.14277,1.14281,1.14276,1.14285,1.14269,1.14273,1.1429,1.14301,1.14285,1.14289,2026-07-10 06:05:00-04:00,2026-07-10,06:05:00,0.00023999999999995452,1.999999999990898e-05,0.00014999999999987246,0.1333333333328399,0.00011499999999986521,1.14266,1.14196,3.0
2026-07-10 10:10:00+00:00,244,True,1.1428,1.14292,1.14277,1.1429,1.14272,1.14284,1.14268,1.14281,1.14289,1.14301,1.14285,1.14298,2026-07-10 06:10:00-04:00,2026-07-10,06:10:00,0.00022214285714280572,9.999999999998899e-05,0.00014999999999987246,0.6666666666671601,0.00011499999999986521,1.14266,1.14196,3.0
2026-07-10 10:15:00+00:00,208,True,1.14288,1.14315,1.14284,1.14314,1.14281,1.14307,1.14275,1.14307,1.14296,1.14323,1.14292,1.14322,2026-07-10 06:15:00-04:00,2026-07-10,06:15:00,0.00022928571428566208,0.000260000000000149,0.00031000000000003247,0.8387096774197477,0.00011499999999986521,1.14266,1.14196,3.0
2026-07-10 10:20:00+00:00,274,True,1.14313,1.14334,1.14311,1.14332,1.14305,1.14327,1.14303,1.14324,1.14321,1.14342,1.14319,1.14339,2026-07-10 06:20:00-04:00,2026-07-10,06:20:00,0.00022642857142851636,0.00018999999999991246,0.00022999999999995246,0.8260869565215293,0.00011499999999986521,1.14266,1.14196,3.0
2026-07-10 10:25:00+00:00,337,True,1.14332,1.14336,1.14316,1.14334,1.14325,1.14328,1.14308,1.14325,1.14339,1.14345,1.14323,1.14342,2026-07-10 06:25:00-04:00,2026-07-10,06:25:00,0.00022357142857137063,2.0000000000131024e-05,0.00019999999999997797,0.10000000000066614,0.00011499999999986521,1.14266,1.14196,3.0
2026-07-10 10:30:00+00:00,317,True,1.14333,1.14337,1.14308,1.1431,1.14325,1.1433,1.143,1.14303,1.14341,1.14345,1.14316,1.14318,2026-07-10 06:30:00-04:00,2026-07-10,06:30:00,0.0002328571428570823,0.00022999999999995246,0.00028999999999990145,0.7931034482759677,0.00010499999999991072,1.14266,1.14196,3.0
2026-07-10 10:35:00+00:00,342,True,1.14312,1.14338,1.1431,1.14326,1.14304,1.14331,1.14302,1.14319,1.1432,1.14346,1.14319,1.14334,2026-07-10 06:35:00-04:00,2026-07-10,06:35:00,0.00024142857142851946,0.000140000000000029,0.000280000000000058,0.5,0.00010499999999991072,1.14266,1.14196,3.0
2026-07-10 10:40:00+00:00,370,True,1.14326,1.14326,1.14302,1.14318,1.14318,1.14318,1.14295,1.14311,1.14335,1.14335,1.1431,1.14326,2026-07-10 06:40:00-04:00,2026-07-10,06:40:00,0.00024142857142853532,7.999999999985796e-05,0.00024000000000001798,0.33333333333271653,0.00011499999999986521,1.14266,1.14196,3.0
2026-07-10 10:45:00+00:00,337,True,1.14321,1.14331,1.14306,1.14324,1.14313,1.14323,1.14298,1.14316,1.14329,1.1434,1.14313,1.14332,2026-07-10 06:45:00-04:00,2026-07-10,06:45:00,0.00024214285714284158,2.999999999997449e-05,0.0002500000000000835,0.11999999999985789,0.00010499999999991072,1.14266,1.14196,3.0
2026-07-10 10:50:00+00:00,320,True,1.14324,1.14352,1.14323,1.14349,1.14316,1.14344,1.14316,1.14341,1.14333,1.1436,1.1433,1.14357,2026-07-10 06:50:00-04:00,2026-07-10,06:50:00,0.0002371428571428564,0.00024999999999986144,0.0002900000000001235,0.8620689655163964,9.999999999998899e-05,1.14266,1.14196,3.0
2026-07-10 10:55:00+00:00,521,True,1.14348,1.14354,1.1432,1.14334,1.14339,1.14346,1.14312,1.14325,1.14356,1.14362,1.14327,1.14342,2026-07-10 06:55:00-04:00,2026-07-10,06:55:00,0.00024571428571429355,0.000140000000000029,0.00034000000000000696,0.41176470588242975,0.00010499999999991072,1.14266,1.14196,3.0
2026-07-10 11:00:00+00:00,492,True,1.14334,1.14354,1.1433,1.14345,1.14326,1.14345,1.14322,1.14337,1.14341,1.14362,1.14337,1.14353,2026-07-10 07:00:00-04:00,2026-07-10,07:00:00,0.0002414285714285829,0.0001100000000000545,0.00024000000000001798,0.4583333333335261,0.00010499999999991072,1.14266,1.14196,3.0
2026-07-10 11:05:00+00:00,326,True,1.14344,1.14346,1.14311,1.14313,1.14336,1.14337,1.14303,1.14305,1.14351,1.14354,1.14318,1.14321,2026-07-10 07:05:00-04:00,2026-07-10,07:05:00,0.0002507142857142787,0.00031000000000003247,0.00034999999999985043,0.885714285714757,0.00010999999999994348,1.14266,1.14196,3.0
2026-07-10 11:10:00+00:00,265,True,1.14314,1.14324,1.14304,1.14306,1.14306,1.14315,1.14296,1.14298,1.14321,1.14332,1.14311,1.14313,2026-07-10 07:10:00-04:00,2026-07-10,07:10:00,0.00025142857142855323,8.000000000008001e-05,0.00019999999999997797,0.4000000000004441,0.00011499999999997623,1.14266,1.14196,3.0
2026-07-10 11:15:00+00:00,264,True,1.14305,1.14308,1.14296,1.14306,1.14298,1.14301,1.14288,1.14298,1.14312,1.14317,1.14303,1.14315,2026-07-10 07:15:00-04:00,2026-07-10,07:15:00,0.00024928571428571377,1.0000000000065512e-05,0.00012000000000012001,0.08333333333379593,0.00010999999999994348,1.14266,1.14196,3.0
2026-07-10 11:20:00+00:00,267,True,1.14306,1.1432,1.14305,1.14314,1.14298,1.14312,1.14297,1.14306,1.14314,1.14328,1.14313,1.14323,2026-07-10 07:20:00-04:00,2026-07-10,07:20:00,0.00024928571428572965,8.000000000008001e-05,0.0001500000000000945,0.5333333333335307,0.00010500000000002174,1.14266,1.14196,3.0
2026-07-10 11:25:00+00:00,485,True,1.14314,1.14314,1.14273,1.14302,1.14306,1.14306,1.14265,1.14294,1.14322,1.14322,1.14281,1.1431,2026-07-10 07:25:00-04:00,2026-07-10,07:25:00,0.000256428571428586,0.00012000000000012001,0.00041000000000002146,0.29268292682954566,9.00000000000345e-05,1.14266,1.14196,3.0
2026-07-10 11:30:00+00:00,449,True,1.14304,1.14307,1.14282,1.14291,1.14296,1.143,1.14275,1.14283,1.14311,1.14314,1.1429,1.14299,2026-07-10 07:30:00-04:00,2026-07-10,07:30:00,0.0002578571428571668,0.00012999999999996348,0.0002500000000000835,0.5199999999996803,0.00010500000000002174,1.14266,1.14196,3.0
2026-07-10 11:35:00+00:00,418,True,1.14292,1.14294,1.14266,1.14272,1.14284,1.14286,1.14258,1.14264,1.14299,1.14302,1.14273,1.1428,2026-07-10 07:35:00-04:00,2026-07-10,07:35:00,0.0002635714285714582,0.00019999999999997797,0.000280000000000058,0.7142857142854877,0.00011499999999997623,1.14266,1.14196,3.0
2026-07-10 11:40:00+00:00,411,True,1.14272,1.14312,1.14268,1.14296,1.14263,1.14303,1.1426,1.14289,1.1428,1.1432,1.14276,1.14304,2026-07-10 07:40:00-04:00,2026-07-10,07:40:00,0.0002742857142857507,0.00024000000000001798,0.00043999999999999595,0.5454545454545914,0.00011500000000008725,1.14266,1.14196,3.0
2026-07-10 11:45:00+00:00,255,True,1.14295,1.14304,1.14291,1.14304,1.14287,1.14296,1.14283,1.14296,1.14303,1.14311,1.14299,1.14311,2026-07-10 07:45:00-04:00,2026-07-10,07:45:00,0.0002635714285714582,9.000000000014552e-05,0.00012999999999996348,0.6923076923090061,0.00012500000000004174,1.14266,1.14196,3.0
2026-07-10 11:50:00+00:00,287,True,1.14304,1.1432,1.14296,1.14296,1.14295,1.14313,1.14288,1.14288,1.14312,1.14329,1.14304,1.14304,2026-07-10 07:50:00-04:00,2026-07-10,07:50:00,0.0002635714285714582,8.000000000008001e-05,0.00024000000000001798,0.33333333333364173,0.00012500000000004174,1.14266,1.14196,3.0
2026-07-10 11:55:00+00:00,454,True,1.14296,1.14315,1.1429,1.1431,1.14288,1.14307,1.14282,1.14302,1.14303,1.14323,1.14299,1.14318,2026-07-10 07:55:00-04:00,2026-07-10,07:55:00,0.0002635714285714582,0.000140000000000029,0.0002500000000000835,0.559999999999929,0.00012500000000004174,1.14266,1.14196,3.0
2026-07-10 12:00:00+00:00,446,True,1.14312,1.14318,1.14267,1.14274,1.14304,1.1431,1.14259,1.14265,1.1432,1.14327,1.14275,1.14282,2026-07-10 08:00:00-04:00,2026-07-10,08:00:00,0.00027928571428573586,0.0003799999999998249,0.0005100000000000104,0.7450980392153277,0.00012500000000004174,1.14266,1.14196,3.0
2026-07-10 12:05:00+00:00,453,True,1.14274,1.14307,1.1427,1.14301,1.14266,1.14299,1.14262,1.14293,1.14282,1.14316,1.14279,1.14309,2026-07-10 08:05:00-04:00,2026-07-10,08:05:00,0.0002814285714285912,0.00026999999999999247,0.00036999999999998145,0.7297297297297459,0.00012500000000004174,1.14266,1.14196,3.0
2026-07-10 12:10:00+00:00,1423,True,1.14301,1.1442,1.14292,1.14354,1.14294,1.14411,1.14284,1.14346,1.14308,1.14428,1.14301,1.14363,2026-07-10 08:10:00-04:00,2026-07-10,08:10:00,0.00035571428571431633,0.0005299999999999194,0.0012800000000001699,0.4140624999998821,0.00013499999999999623,1.14266,1.14196,3.0
2026-07-10 12:15:00+00:00,747,True,1.14356,1.14363,1.14324,1.14335,1.14348,1.14355,1.14315,1.14327,1.14363,1.14371,1.14332,1.14343,2026-07-10 08:15:00-04:00,2026-07-10,08:15:00,0.00035857142857146203,0.00020999999999982144,0.00038999999999989043,0.5384615384612319,0.00013499999999999623,1.14266,1.14196,3.0
2026-07-10 12:20:00+00:00,478,True,1.14333,1.14333,1.14302,1.14312,1.14325,1.14325,1.14295,1.14303,1.14341,1.14341,1.1431,1.1432,2026-07-10 08:20:00-04:00,2026-07-10,08:20:00,0.0003678571428571896,0.00021000000000004349,0.00031000000000003247,0.677419354838779,0.00013499999999999623,1.14266,1.14196,3.0
2026-07-10 12:25:00+00:00,309,True,1.1431,1.14314,1.14287,1.1429,1.14302,1.14306,1.14279,1.14281,1.14318,1.14322,1.14295,1.14298,2026-07-10 08:25:00-04:00,2026-07-10,08:25:00,0.0003785714285714662,0.00019999999999997797,0.00026999999999999247,0.7407407407406799,0.000140000000000029,1.14266,1.14196,3.0
2026-07-10 12:30:00+00:00,679,True,1.14291,1.14305,1.14255,1.14259,1.14284,1.14297,1.14247,1.14251,1.14298,1.14314,1.14263,1.14267,2026-07-10 08:30:00-04:00,2026-07-10,08:30:00,0.0004035714285714555,0.000320000000000098,0.0004999999999999449,0.6400000000002665,0.00017000000000000348,1.14266,1.14196,3.0
2026-07-10 12:35:00+00:00,591,True,1.1426,1.14294,1.14252,1.14293,1.14252,1.14286,1.14243,1.14285,1.14267,1.14302,1.14259,1.14301,2026-07-10 08:35:00-04:00,2026-07-10,08:35:00,0.0004042857142857459,0.00032999999999994145,0.00042000000000008697,0.7857142857139836,0.00017000000000000348,1.14266,1.14196,3.0
2026-07-10 12:40:00+00:00,693,True,1.14294,1.14298,1.14254,1.14262,1.14286,1.1429,1.14245,1.14253,1.14301,1.14306,1.14262,1.1427,2026-07-10 08:40:00-04:00,2026-07-10,08:40:00,0.0004178571428571841,0.000320000000000098,0.000440000000000218,0.7272727272725896,0.00019999999999997797,1.14266,1.14196,3.0
2026-07-10 12:45:00+00:00,540,True,1.14261,1.14268,1.14233,1.14252,1.14253,1.1426,1.14225,1.14244,1.14269,1.14275,1.14241,1.1426,2026-07-10 08:45:00-04:00,2026-07-10,08:45:00,0.00042285714285716924,8.999999999992347e-05,0.00034999999999985043,0.25714285714274837,0.0002049999999998997,1.14266,1.14196,3.0
2026-07-10 12:50:00+00:00,541,True,1.14254,1.14264,1.14238,1.14254,1.14246,1.14256,1.14229,1.14245,1.14263,1.14273,1.14246,1.14262,2026-07-10 08:50:00-04:00,2026-07-10,08:50:00,0.00041000000000003734,0.0,0.000260000000000149,0.0,0.00019999999999997797,1.14266,1.14196,3.0
2026-07-10 12:55:00+00:00,485,True,1.14254,1.14296,1.14252,1.14292,1.14247,1.14288,1.14243,1.14285,1.14262,1.14304,1.14259,1.143,2026-07-10 08:55:00-04:00,2026-07-10,08:55:00,0.0004321428571428968,0.00038000000000004697,0.00043999999999999595,0.8636363636364783,0.00019999999999997797,1.14266,1.14196,3.0
2026-07-10 13:00:00+00:00,618,True,1.14292,1.14297,1.14228,1.1423,1.14284,1.14289,1.14221,1.14221,1.14301,1.14305,1.14236,1.14238,2026-07-10 09:00:00-04:00,2026-07-10,09:00:00,0.0004642857142857583,0.0006199999999998429,0.0006900000000000794,0.89855072463735,0.0002049999999998997,1.14266,1.14196,3.0
2026-07-10 13:05:00+00:00,514,True,1.1423,1.14244,1.14198,1.1422,1.14222,1.14237,1.1419,1.14212,1.14238,1.14252,1.14206,1.14229,2026-07-10 09:05:00-04:00,2026-07-10,09:05:00,0.00047928571428574554,9.999999999998899e-05,0.00045999999999990493,0.21739130434784706,0.00020999999999993246,1.14266,1.14196,3.0
2026-07-10 13:10:00+00:00,649,True,1.1422,1.14236,1.14199,1.14222,1.14212,1.14228,1.14191,1.14214,1.14228,1.14245,1.14207,1.14229,2026-07-10 09:10:00-04:00,2026-07-10,09:10:00,0.0004692857142857435,1.999999999990898e-05,0.00036999999999998145,0.05405405405381076,0.00020999999999993246,1.14266,1.14196,3.0
2026-07-10 13:15:00+00:00,590,True,1.14222,1.14227,1.14198,1.14222,1.14213,1.14219,1.1419,1.14213,1.1423,1.14235,1.14205,1.1423,2026-07-10 09:15:00-04:00,2026-07-10,09:15:00,0.00046357142857145206,0.0,0.00028999999999990145,0.0,0.00020999999999993246,1.14266,1.14196,3.0
2026-07-10 13:20:00+00:00,416,True,1.14224,1.14233,1.14204,1.14206,1.14216,1.14225,1.14197,1.14197,1.14231,1.14241,1.14212,1.14214,2026-07-10 09:20:00-04:00,2026-07-10,09:20:00,0.00039285714285716304,0.00017999999999984695,0.0002900000000001235,0.6206896551716217,0.00020999999999993246,1.14266,1.14196,3.0
2026-07-10 13:25:00+00:00,542,True,1.14206,1.1422,1.14198,1.14202,1.14198,1.14212,1.1419,1.14193,1.14214,1.14228,1.14205,1.1421,2026-07-10 09:25:00-04:00,2026-07-10,09:25:00,0.0003807142857143215,4.0000000000040004e-05,0.000220000000000109,0.18181818181827358,0.0002049999999998997,1.14266,1.14196,3.0
2026-07-10 13:30:00+00:00,580,True,1.14202,1.14233,1.14196,1.14206,1.14194,1.14225,1.14188,1.14199,1.1421,1.14241,1.14205,1.14214,2026-07-10 09:30:00-04:00,2026-07-10,09:30:00,0.00038357142857145136,4.0000000000040004e-05,0.00036999999999998145,0.10810810810822165,0.0002049999999998997,1.14266,1.14196,3.0
2026-07-10 13:35:00+00:00,597,True,1.14207,1.14244,1.14198,1.1424,1.14199,1.14237,1.1419,1.14233,1.14215,1.14252,1.14206,1.14248,2026-07-10 09:35:00-04:00,2026-07-10,09:35:00,0.0003971428571428737,0.0003300000000001635,0.00045999999999990493,0.7173913043483298,0.0002049999999998997,1.14266,1.14196,3.0
2026-07-10 13:40:00+00:00,641,True,1.1424,1.14266,1.14232,1.14259,1.14232,1.14259,1.14224,1.14251,1.14248,1.14274,1.14239,1.14267,2026-07-10 09:40:00-04:00,2026-07-10,09:40:00,0.00038571428571430665,0.00018999999999991246,0.00034000000000000696,0.5588235294114958,0.00020999999999993246,1.14266,1.14196,3.0
2026-07-10 13:45:00+00:00,593,True,1.14258,1.1426,1.14214,1.14214,1.14251,1.14252,1.14207,1.14207,1.14266,1.14268,1.14222,1.14222,2026-07-10 09:45:00-04:00,2026-07-10,09:45:00,0.0003885714285714524,0.00043999999999999595,0.000460000000000127,0.9565217391301619,0.0002049999999998997,1.14266,1.14196,3.0
2026-07-10 13:50:00+00:00,577,True,1.14215,1.14246,1.14212,1.1422,1.14208,1.14238,1.14204,1.14212,1.14222,1.14254,1.14219,1.14228,2026-07-10 09:50:00-04:00,2026-07-10,09:50:00,0.0003814285714285802,5.0000000000105516e-05,0.00034000000000000696,0.14705882352971908,0.0002049999999998997,1.14266,1.14196,3.0
2026-07-10 13:55:00+00:00,806,True,1.1422,1.14221,1.14196,1.14208,1.14213,1.14213,1.14188,1.142,1.14228,1.14229,1.14204,1.14217,2026-07-10 09:55:00-04:00,2026-07-10,09:55:00,0.0003742857142857238,0.00012000000000012001,0.00024999999999986144,0.48000000000074605,0.00019499999999994522,1.14266,1.14196,3.0
2026-07-10 14:00:00+00:00,787,True,1.14209,1.1421,1.14168,1.14186,1.14201,1.14202,1.1416,1.14178,1.14217,1.14218,1.14175,1.14194,2026-07-10 10:00:00-04:00,2026-07-10,10:00:00,0.00038571428571427494,0.00022999999999995246,0.0004199999999998649,0.5476190476191105,0.0001849999999998797,1.14266,1.14196,3.0
2026-07-10 14:05:00+00:00,583,True,1.14186,1.14204,1.14176,1.14202,1.14178,1.14196,1.14168,1.14194,1.14193,1.14213,1.14185,1.1421,2026-07-10 10:05:00-04:00,2026-07-10,10:05:00,0.0003742857142856921,0.00015999999999993797,0.00027999999999983594,0.5714285714286848,0.0001849999999998797,1.14266,1.14196,3.0
2026-07-10 14:10:00+00:00,461,True,1.14202,1.14238,1.14193,1.14238,1.14194,1.1423,1.14185,1.14229,1.14211,1.14246,1.14201,1.14246,2026-07-10 10:10:00-04:00,2026-07-10,10:10:00,0.00035714285714283367,0.00035999999999991594,0.00045000000000006146,0.799999999999704,0.00016999999999989246,1.14266,1.14196,3.0
2026-07-10 14:15:00+00:00,498,True,1.14237,1.14238,1.14206,1.14229,1.14229,1.14229,1.14198,1.14221,1.14245,1.14246,1.14213,1.14237,2026-07-10 10:15:00-04:00,2026-07-10,10:15:00,0.0003471428571428316,8.000000000008001e-05,0.00031999999999987594,0.25000000000034694,0.00016999999999989246,1.14266,1.14196,3.0
2026-07-10 14:20:00+00:00,633,True,1.14231,1.1426,1.14224,1.14244,1.14223,1.14252,1.14217,1.14236,1.14239,1.14269,1.14232,1.14252,2026-07-10 10:20:00-04:00,2026-07-10,10:20:00,0.00034642857142855706,0.00012999999999996348,0.000360000000000138,0.36111111111087124,0.000140000000000029,1.14266,1.14196,3.0
2026-07-10 14:25:00+00:00,504,True,1.14244,1.14267,1.14241,1.14261,1.14236,1.14259,1.14234,1.14253,1.14251,1.14275,1.14248,1.14269,2026-07-10 10:25:00-04:00,2026-07-10,10:25:00,0.0003442857142857176,0.00017000000000000348,0.000260000000000149,0.6538461538457925,0.00012500000000004174,1.14266,1.14196,3.0
2026-07-10 14:30:00+00:00,2687,True,1.14263,1.14285,1.14118,1.142,1.14255,1.14277,1.1411,1.14192,1.14271,1.14293,1.14127,1.14209,2026-07-10 10:30:00-04:00,2026-07-10,10:30:00,0.0004428571428571258,0.0006300000000001305,0.0016699999999998383,0.3772455089821506,0.00014499999999995072,1.14266,1.14196,3.0
2026-07-10 14:35:00+00:00,1395,True,1.14202,1.1424,1.14178,1.14207,1.14193,1.14232,1.1417,1.14199,1.14211,1.14248,1.14187,1.14215,2026-07-10 10:35:00-04:00,2026-07-10,10:35:00,0.0004714285714285512,4.999999999988347e-05,0.0006200000000000649,0.08064516129012618,0.00016499999999997073,1.14266,1.14196,3.0
2026-07-10 14:40:00+00:00,645,True,1.14206,1.14228,1.14202,1.14204,1.14198,1.14219,1.14194,1.14196,1.14215,1.14237,1.1421,1.14213,2026-07-10 10:40:00-04:00,2026-07-10,10:40:00,0.00046357142857140446,2.0000000000131024e-05,0.00025999999999992696,0.07692307692360248,0.00014499999999995072,1.14266,1.14196,3.0
